trace_id,source_file_id,source_path,copied_or_extracted_path,action_id,problem_id,bridge_id,evidence_type,evidence_summary,review_gate
TRACE0114,SRC06178,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1600_1699_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06178_959d5cbdea_lessons_1600_1699_action_alignment_extract.jsonl,unknown_or_unusable_visual_action,,BRIDGE014,extract_rows,source_label_or_keyword_family,visual_review_required
TRACE0115,SRC06178,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1600_1699_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06178_959d5cbdea_lessons_1600_1699_action_alignment_extract.jsonl,unknown_or_unusable_visual_action,,BRIDGE014,extract_rows,source_label_or_keyword_family,visual_review_required
TRACE0116,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,course_pelvic_floor_training_reference,health_or_body_training;pelvic_floor_training,BRIDGE006,extract_rows,[已脱敏_仅保留高层词族:sensitive_adult_or_health_risk; 原文细节未复制; review_gate=professional_review_required],professional_review_required; health_claim_review_required
TRACE0117,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,course_breathing_coordination_reference,breathing_coordination;method_boundary,BRIDGE007,extract_rows,术语表/知识点中存在呼吸配合类表达；动作同步未确认。,professional_review_required
TRACE0118,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,course_position_method_reference,high_sensitive_intimate_instruction;posture_selection_problem,BRIDGE008,extract_rows,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],compliance_review_required; customer_review_required; professional_review_required
TRACE0119,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,course_body_position_technique_reference,body_position_technique_sensitive;relationship_intimacy_method,BRIDGE009,extract_rows,课程文本与问答中存在该类主题；本知识库不展开源内具体操作细节。,compliance_review_required; customer_review_required; professional_review_required
TRACE0120,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,course_touch_or_tool_method_reference,tool_or_product_usage;touch_or_tool_method_sensitive,BRIDGE010,extract_rows,术语表与知识点中存在工具/触碰类主题；本轮不写入操作说明。,compliance_review_required; customer_review_required; professional_review_required
TRACE0121,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,course_preparation_context_reference,medium_sensitive_contextual;preparation_context,BRIDGE011,extract_rows,课程知识点中存在准备、场地、着装或辅助道具类上下文；本轮只做候选主题标记。,compliance_review_required; customer_review_required
TRACE0122,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,course_relationship_problem_reference,qa_objection_response;relationship_communication,BRIDGE012,extract_rows,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],customer_review_if_business_claim; compliance_review_if_sensitive
TRACE0123,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,course_product_offer_reference,business_fact;course_offer_or_business,BRIDGE013,extract_rows,课程文本上下文中存在课程、助理、专场等业务词。,customer_review_required; business_fact_review_required
TRACE0124,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,course_pelvic_floor_training_reference,,BRIDGE006,extract_rows,source_label_or_keyword_family,professional_review_required; health_claim_review_required
TRACE0125,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,course_pelvic_floor_training_reference,,BRIDGE006,extract_rows,source_label_or_keyword_family,professional_review_required; health_claim_review_required
TRACE0126,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,course_pelvic_floor_training_reference,,BRIDGE006,extract_rows,source_label_or_keyword_family,professional_review_required; health_claim_review_required
TRACE0127,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,course_breathing_coordination_reference,,BRIDGE007,extract_rows,source_label_or_keyword_family,professional_review_required
TRACE0128,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,course_body_position_technique_reference,,BRIDGE009,extract_rows,source_label_or_keyword_family,compliance_review_required; customer_review_required; professional_review_required
TRACE0129,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,course_product_offer_reference,,BRIDGE013,extract_rows,source_label_or_keyword_family,customer_review_required; business_fact_review_required
TRACE0130,SRC13404,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/09_问题_答案_异议_回应_QA_objection_response_bank.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13404_2232435fd0_09_问题_答案_异议_回应_QA_objection_response_bank_extract.csv,presenter_emphasis_warning_pause,objection_response;risk_boundary,BRIDGE005,extract_rows,动作标签库含 serious_emphasis、pause_thinking；触发规则把 warning_reminder 映射为 serious_emphasis 但 confidence=low。,professional_review_required; compliance_review_required
TRACE0131,SRC13404,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/09_问题_答案_异议_回应_QA_objection_response_bank.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13404_2232435fd0_09_问题_答案_异议_回应_QA_objection_response_bank_extract.csv,course_position_method_reference,high_sensitive_intimate_instruction;posture_selection_problem,BRIDGE008,extract_rows,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],compliance_review_required; customer_review_required; professional_review_required
TRACE0132,SRC13404,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/09_问题_答案_异议_回应_QA_objection_response_bank.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13404_2232435fd0_09_问题_答案_异议_回应_QA_objection_response_bank_extract.csv,course_body_position_technique_reference,body_position_technique_sensitive;relationship_intimacy_method,BRIDGE009,extract_rows,课程文本与问答中存在该类主题；本知识库不展开源内具体操作细节。,compliance_review_required; customer_review_required; professional_review_required
TRACE0133,SRC13404,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/09_问题_答案_异议_回应_QA_objection_response_bank.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13404_2232435fd0_09_问题_答案_异议_回应_QA_objection_response_bank_extract.csv,course_relationship_problem_reference,qa_objection_response;relationship_communication,BRIDGE012,extract_rows,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],customer_review_if_business_claim; compliance_review_if_sensitive
TRACE0134,SRC13404,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/09_问题_答案_异议_回应_QA_objection_response_bank.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13404_2232435fd0_09_问题_答案_异议_回应_QA_objection_response_bank_extract.csv,course_relationship_problem_reference,,BRIDGE012,extract_rows,source_label_or_keyword_family,customer_review_if_business_claim; compliance_review_if_sensitive
TRACE0135,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_pelvic_floor_training_reference,health_or_body_training;pelvic_floor_training,BRIDGE006,extract_rows,[已脱敏_仅保留高层词族:sensitive_adult_or_health_risk; 原文细节未复制; review_gate=professional_review_required],professional_review_required; health_claim_review_required
TRACE0136,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_breathing_coordination_reference,breathing_coordination;method_boundary,BRIDGE007,extract_rows,术语表/知识点中存在呼吸配合类表达；动作同步未确认。,professional_review_required
TRACE0137,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_position_method_reference,high_sensitive_intimate_instruction;posture_selection_problem,BRIDGE008,extract_rows,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],compliance_review_required; customer_review_required; professional_review_required
TRACE0138,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_body_position_technique_reference,body_position_technique_sensitive;relationship_intimacy_method,BRIDGE009,extract_rows,课程文本与问答中存在该类主题；本知识库不展开源内具体操作细节。,compliance_review_required; customer_review_required; professional_review_required
TRACE0139,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_touch_or_tool_method_reference,tool_or_product_usage;touch_or_tool_method_sensitive,BRIDGE010,extract_rows,术语表与知识点中存在工具/触碰类主题；本轮不写入操作说明。,compliance_review_required; customer_review_required; professional_review_required
TRACE0140,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_preparation_context_reference,medium_sensitive_contextual;preparation_context,BRIDGE011,extract_rows,课程知识点中存在准备、场地、着装或辅助道具类上下文；本轮只做候选主题标记。,compliance_review_required; customer_review_required
TRACE0141,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_relationship_problem_reference,qa_objection_response;relationship_communication,BRIDGE012,extract_rows,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],customer_review_if_business_claim; compliance_review_if_sensitive
TRACE0142,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_product_offer_reference,business_fact;course_offer_or_business,BRIDGE013,extract_rows,课程文本上下文中存在课程、助理、专场等业务词。,customer_review_required; business_fact_review_required
TRACE0143,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_pelvic_floor_training_reference,,BRIDGE006,extract_rows,source_label_or_keyword_family,professional_review_required; health_claim_review_required
TRACE0144,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_position_method_reference,,BRIDGE008,extract_rows,source_label_or_keyword_family,compliance_review_required; customer_review_required; professional_review_required
TRACE0145,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_position_method_reference,,BRIDGE008,extract_rows,source_label_or_keyword_family,compliance_review_required; customer_review_required; professional_review_required
TRACE0146,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_position_method_reference,,BRIDGE008,extract_rows,source_label_or_keyword_family,compliance_review_required; customer_review_required; professional_review_required
TRACE0147,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_position_method_reference,,BRIDGE008,extract_rows,source_label_or_keyword_family,compliance_review_required; customer_review_required; professional_review_required
TRACE0148,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_position_method_reference,,BRIDGE008,extract_rows,source_label_or_keyword_family,compliance_review_required; customer_review_required; professional_review_required
TRACE0149,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_position_method_reference,,BRIDGE008,extract_rows,source_label_or_keyword_family,compliance_review_required; customer_review_required; professional_review_required
TRACE0150,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_position_method_reference,,BRIDGE008,extract_rows,source_label_or_keyword_family,compliance_review_required; customer_review_required; professional_review_required
TRACE0151,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_position_method_reference,,BRIDGE008,extract_rows,source_label_or_keyword_family,compliance_review_required; customer_review_required; professional_review_required
TRACE0152,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_position_method_reference,,BRIDGE008,extract_rows,source_label_or_keyword_family,compliance_review_required; customer_review_required; professional_review_required
TRACE0153,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_position_method_reference,,BRIDGE008,extract_rows,source_label_or_keyword_family,compliance_review_required; customer_review_required; professional_review_required
TRACE0154,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_pelvic_floor_training_reference,,BRIDGE006,extract_rows,source_label_or_keyword_family,professional_review_required; health_claim_review_required
TRACE0155,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_pelvic_floor_training_reference,,BRIDGE006,extract_rows,source_label_or_keyword_family,professional_review_required; health_claim_review_required
TRACE0156,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_body_position_technique_reference,,BRIDGE009,extract_rows,source_label_or_keyword_family,compliance_review_required; customer_review_required; professional_review_required
TRACE0157,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_body_position_technique_reference,,BRIDGE009,extract_rows,source_label_or_keyword_family,compliance_review_required; customer_review_required; professional_review_required
TRACE0158,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_body_position_technique_reference,,BRIDGE009,extract_rows,source_label_or_keyword_family,compliance_review_required; customer_review_required; professional_review_required
TRACE0159,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_touch_or_tool_method_reference,,BRIDGE010,extract_rows,source_label_or_keyword_family,compliance_review_required; customer_review_required; professional_review_required
TRACE0160,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_touch_or_tool_method_reference,,BRIDGE010,extract_rows,source_label_or_keyword_family,compliance_review_required; customer_review_required; professional_review_required
TRACE0161,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_preparation_context_reference,,BRIDGE011,extract_rows,source_label_or_keyword_family,compliance_review_required; customer_review_required
TRACE0162,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_preparation_context_reference,,BRIDGE011,extract_rows,source_label_or_keyword_family,compliance_review_required; customer_review_required
TRACE0163,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_relationship_problem_reference,,BRIDGE012,extract_rows,source_label_or_keyword_family,customer_review_if_business_claim; compliance_review_if_sensitive
TRACE0164,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,course_product_offer_reference,,BRIDGE013,extract_rows,source_label_or_keyword_family,customer_review_required; business_fact_review_required
TRACE0165,SRC00057,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/06_讲师动作时间轴_presenter_action_timeline.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC00057_c07cec5976_06_讲师动作时间轴_presenter_action_timeline_extract.csv,,presentation_delivery,,extract_rows,讲解手势、表情、视线、镜头等呈现层动作。,visual_review_required
TRACE0166,SRC00057,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/06_讲师动作时间轴_presenter_action_timeline.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC00057_c07cec5976_06_讲师动作时间轴_presenter_action_timeline_extract.csv,,courseware_attention,,extract_rows,课件指向、高亮、鼠标或视线关注。,visual_review_required; ocr_review_required
TRACE0167,SRC00057,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/06_讲师动作时间轴_presenter_action_timeline.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC00057_c07cec5976_06_讲师动作时间轴_presenter_action_timeline_extract.csv,,risk_boundary,,extract_rows,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
TRACE0168,SRC00057,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/06_讲师动作时间轴_presenter_action_timeline.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC00057_c07cec5976_06_讲师动作时间轴_presenter_action_timeline_extract.csv,,visual_review_blocker,,extract_rows,OCR/人脸/动作/画面不可确认时的阻断类。,visual_review_required
TRACE0169,SRC00058,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/07_动作标签库_action_label_library.md,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/03_精选资料副本_selected_source_files/SRC00058_722f8b0c7b_07_动作标签库_action_label_library.md,,presentation_delivery,,copy_full,讲解手势、表情、视线、镜头等呈现层动作。,visual_review_required
TRACE0170,SRC00058,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/07_动作标签库_action_label_library.md,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/03_精选资料副本_selected_source_files/SRC00058_722f8b0c7b_07_动作标签库_action_label_library.md,,courseware_attention,,copy_full,课件指向、高亮、鼠标或视线关注。,visual_review_required; ocr_review_required
TRACE0171,SRC00058,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/07_动作标签库_action_label_library.md,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/03_精选资料副本_selected_source_files/SRC00058_722f8b0c7b_07_动作标签库_action_label_library.md,,risk_boundary,,copy_full,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
