pair_group_id,recording_id,talk_segment_id,talk_start_time,talk_end_time,talk_function,talk_summary,action_segment_id,action_start_time,action_end_time,normalized_action_id,action_function,target_problem,pair_relation,gap_seconds,why_pair,editor_sequence_advice,stage1_priority,review_status
pair_0082,rec_002,live_cand_0082,00:56:00.000,00:58:00.000,异议,机器转写高层摘要：口播功能=异议；主题=工具/道具演示 / 胸部/呼吸练习 / 问题问答/原因解释 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 540。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0082,00:56:00.000,00:58:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0083,rec_002,live_cand_0083,00:58:00.000,01:00:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 误区纠错/风险提醒；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 422。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0083,00:58:00.000,01:00:00.000,presenter_step_count_or_page_turn,工具展示,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0084,rec_002,live_cand_0084,01:00:00.000,01:02:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 490。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0084,01:00:00.000,01:02:00.000,course_breathing_coordination_reference,工具展示,breathing_coordination,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0085,rec_002,live_cand_0085,01:02:00.000,01:04:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 613。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0085,01:02:00.000,01:04:00.000,course_pelvic_floor_training_reference,工具展示,pelvic_floor_training,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0086,rec_002,live_cand_0086,01:04:00.000,01:06:00.000,风险,机器转写高层摘要：口播功能=风险；主题=工具/道具演示 / 问题问答/原因解释 / 误区纠错/风险提醒 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 582。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0086,01:04:00.000,01:06:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0087,rec_002,live_cand_0087,01:06:00.000,01:08:00.000,异议,机器转写高层摘要：口播功能=异议；主题=问题问答/原因解释 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 586。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0087,01:06:00.000,01:08:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0088,rec_002,live_cand_0088,01:08:00.000,01:10:00.000,方法,机器转写高层摘要：口播功能=方法；主题=问题问答/原因解释 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 590。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0088,01:08:00.000,01:10:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0089,rec_002,live_cand_0089,01:10:00.000,01:12:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 434。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0089,01:10:00.000,01:12:00.000,presenter_step_count_or_page_turn,工具展示,course_step_explain,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0090,rec_002,live_cand_0090,01:12:00.000,01:14:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 问题问答/原因解释；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 433。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0090,01:12:00.000,01:14:00.000,course_preparation_context_reference,证据,preparation_context,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0091,rec_002,live_cand_0091,01:14:00.000,01:16:00.000,异议,机器转写高层摘要：口播功能=异议；主题=工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习 / 动作/问题关键词命中；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 538。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0091,01:14:00.000,01:16:00.000,course_pelvic_floor_training_reference,证据,pelvic_floor_training,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0092,rec_002,live_cand_0092,01:16:00.000,01:18:00.000,异议,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 586。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0092,01:16:00.000,01:18:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0093,rec_002,live_cand_0093,01:18:00.000,01:20:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 412。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0093,01:18:00.000,01:20:00.000,presenter_step_count_or_page_turn,工具展示,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0094,rec_002,live_cand_0094,01:20:00.000,01:22:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 459。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0094,01:20:00.000,01:22:00.000,course_pelvic_floor_training_reference,纠错,pelvic_floor_training,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0095,rec_002,live_cand_0095,01:22:00.000,01:24:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 问题问答/原因解释 / 误区纠错/风险提醒；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 451。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0095,01:22:00.000,01:24:00.000,presenter_emphasis_warning_pause,证据,risk_boundary,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0096,rec_002,live_cand_0096,01:24:00.000,01:26:00.000,异议,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 误区纠错/风险提醒；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 348。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0096,01:24:00.000,01:26:00.000,presenter_emphasis_warning_pause,纠错,risk_boundary,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0097,rec_002,live_cand_0097,01:26:00.000,01:28:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 514。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0097,01:26:00.000,01:28:00.000,presenter_step_count_or_page_turn,纠错,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0098,rec_002,live_cand_0098,01:28:00.000,01:30:00.000,异议,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 536。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0098,01:28:00.000,01:30:00.000,course_pelvic_floor_training_reference,证据,pelvic_floor_training,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0099,rec_002,live_cand_0099,01:30:00.000,01:32:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 误区纠错/风险提醒；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 429。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0099,01:30:00.000,01:32:00.000,course_pelvic_floor_training_reference,工具展示,pelvic_floor_training,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0100,rec_002,live_cand_0100,01:32:00.000,01:34:00.000,风险,机器转写高层摘要：口播功能=风险；主题=盆底/产后训练 / 问题问答/原因解释 / 误区纠错/风险提醒 / 动作/问题关键词命中；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 605。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0100,01:32:00.000,01:34:00.000,presenter_emphasis_warning_pause,纠错,risk_boundary,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0101,rec_002,live_cand_0101,01:34:00.000,01:36:00.000,信任,机器转写高层摘要：口播功能=信任；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 549。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0101,01:34:00.000,01:36:00.000,presenter_step_count_or_page_turn,跟练,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0102,rec_002,live_cand_0102,01:36:00.000,01:38:00.000,异议,机器转写高层摘要：口播功能=异议；主题=问题问答/原因解释 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 454。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0102,01:36:00.000,01:38:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0103,rec_002,live_cand_0103,01:38:00.000,01:38:18.240,口播定位,机器转写高层摘要：口播功能=口播定位；主题=动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 77。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0103,01:38:00.000,01:38:18.240,presenter_step_count_or_page_turn,演示,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,C,pending_manual_audio_visual_review
pair_0104,rec_003,live_cand_0104,00:00:00.000,00:02:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 460。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0104,00:00:00.000,00:02:00.000,presenter_step_count_or_page_turn,纠错,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0105,rec_003,live_cand_0105,00:02:00.000,00:04:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 422。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0105,00:02:00.000,00:04:00.000,presenter_step_count_or_page_turn,工具展示,course_step_explain,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0106,rec_003,live_cand_0106,00:04:00.000,00:06:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 误区纠错/风险提醒；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 406。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0106,00:04:00.000,00:06:00.000,course_breathing_coordination_reference,演示,breathing_coordination,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0107,rec_003,live_cand_0107,00:06:00.000,00:08:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 370。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0107,00:06:00.000,00:08:00.000,presenter_step_count_or_page_turn,演示,course_step_explain,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0108,rec_003,live_cand_0108,00:08:00.000,00:10:00.000,方法,机器转写高层摘要：口播功能=方法；主题=盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释 / 动作/问题关键词命中；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 304。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0108,00:08:00.000,00:10:00.000,course_breathing_coordination_reference,演示,breathing_coordination,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0109,rec_003,live_cand_0109,00:10:00.000,00:12:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 253。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0109,00:10:00.000,00:12:00.000,course_pelvic_floor_training_reference,证据,pelvic_floor_training,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0110,rec_003,live_cand_0110,00:12:00.000,00:14:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 214。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0110,00:12:00.000,00:14:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0111,rec_003,live_cand_0111,00:14:00.000,00:16:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 274。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0111,00:14:00.000,00:16:00.000,course_breathing_coordination_reference,演示,breathing_coordination,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0112,rec_003,live_cand_0112,00:16:00.000,00:18:00.000,风险,机器转写高层摘要：口播功能=风险；主题=胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒 / 动作/问题关键词命中；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 285。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0112,00:16:00.000,00:18:00.000,presenter_emphasis_warning_pause,证据,risk_boundary,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0113,rec_003,live_cand_0113,00:18:00.000,00:20:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 295。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0113,00:18:00.000,00:20:00.000,course_breathing_coordination_reference,演示,breathing_coordination,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0114,rec_003,live_cand_0114,00:20:00.000,00:22:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 381。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0114,00:20:00.000,00:22:00.000,course_breathing_coordination_reference,演示,breathing_coordination,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0115,rec_003,live_cand_0115,00:22:00.000,00:24:00.000,痛点,机器转写高层摘要：口播功能=痛点；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 399。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0115,00:22:00.000,00:24:00.000,course_breathing_coordination_reference,证据,breathing_coordination,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0116,rec_003,live_cand_0116,00:24:00.000,00:26:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 343。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0116,00:24:00.000,00:26:00.000,course_breathing_coordination_reference,证据,breathing_coordination,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0117,rec_003,live_cand_0117,00:26:00.000,00:28:00.000,异议,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 271。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0117,00:26:00.000,00:28:00.000,course_breathing_coordination_reference,演示,breathing_coordination,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0118,rec_003,live_cand_0118,00:28:00.000,00:30:00.000,口播定位,机器转写高层摘要：口播功能=口播定位；主题=问题问答/原因解释 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 187。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0118,00:28:00.000,00:30:00.000,presenter_step_count_or_page_turn,演示,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0119,rec_003,live_cand_0119,00:30:00.000,00:32:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 448。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0119,00:30:00.000,00:32:00.000,presenter_emphasis_warning_pause,演示,risk_boundary,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0120,rec_003,live_cand_0120,00:32:00.000,00:34:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 422。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0120,00:32:00.000,00:34:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0121,rec_003,live_cand_0121,00:34:00.000,00:36:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 误区纠错/风险提醒；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 502。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0121,00:34:00.000,00:36:00.000,presenter_emphasis_warning_pause,演示,risk_boundary,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0122,rec_003,live_cand_0122,00:36:00.000,00:38:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 胸部/呼吸练习 / 误区纠错/风险提醒；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 499。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0122,00:36:00.000,00:38:00.000,presenter_emphasis_warning_pause,证据,risk_boundary,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
